satzart,textkennzeichen,land,rb,kreis,vb,gemeinde,gemeindename,flaeche,bevoelkerung,maennlich,weiblich,jekm2,postleitzahl,laengengrad,breitengrad,schluessel,bezeichnung,verstaedterungschluessel,verstaedterungbezeichnung
60,64,07,2,35,5008,052,Irsch, 15.22, 1 520,  772,  748,  100,54451,"6,59358","49,603856",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,057,Kastel-Staadt, 5.31,  433,  216,  217,  82,54441,"6,559328","49,564873",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,058,Kell am See, 28.26, 1 938,  960,  978,  69,54427,"6,820006","49,633234",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,062,Kirf, 19.16,  804,  415,  389,  42,54441,"6,480615","49,550991",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,072,Lampaden, 8.13,  554,  267,  287,  68,54316,"6,700376","49,649393",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,081,Mandern, 23.95,  861,  456,  405,  36,54429,"6,76953","49,60761",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,082,Mannebach, 6.05,  328,  161,  167,  54,54441,"6,508713","49,634217",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,098,Ockfen, 2.46,  599,  291,  308,  243,54441,"6,585245","49,624189",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,104,Palzem, 21.34, 1 492,  777,  715,  70,54439,"6,376018","49,565599",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,105,Paschel, 4.30,  232,  123,  109,  54,54314,"6,688591","49,638881",J13,Hunsrück,03,gering besiedelt
60,63,07,2,35,5008,118,"Saarburg, Stadt", 20.63, 7 381, 3 514, 3 867,  358,54439,"6,54871","49,608359",J14,Mosel-Saar,02,mittlere Besiedlungsdichte
60,64,07,2,35,5008,119,Schillingen, 19.55, 1 182,  601,  581,  60,54429,"6,785774","49,634538",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,122,Schoden, 5.15,  686,  319,  367,  133,54441,"6,577197","49,638919",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,123,Schömerich, 2.47,  122,  64,  58,  49,54314,"6,697557","49,635187",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,126,Serrig, 17.63, 1 662,  816,  846,  94,54439,"6,574072","49,575252",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,131,Taben-Rodt, 16.28,  786,  401,  385,  48,54441,"6,592764","49,546414",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,136,Trassem, 7.62, 1 160,  601,  559,  152,54441,"6,524181","49,575777",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,140,Vierherrenborn, 8.57,  193,  86,  107,  23,54314,"6,652966","49,605199",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,142,Waldweiler, 11.11,  826,  404,  422,  74,54429,"6,797231","49,61415",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,149,Wincheringen, 18.76, 2 276, 1 129, 1 147,  121,54457,"6,426176","49,609496",J14,Mosel-Saar,03,gering besiedelt
60,64,07,2,35,5008,152,Zerf, 28.81, 1 522,  766,  756,  53,54314,"6,688611","49,601118",J13,Hunsrück,03,gering besiedelt
60,64,07,2,35,5008,154,Merzkirchen, 18.47,  827,  417,  410,  45,54439,"6,476831","49,5789",J14,Mosel-Saar,03,gering besiedelt
20,,07,3,,,,früher: Reg.-Bez. Rheinhessen-Pfalz,,,,,,,,,,,,
40,41,07,3,11,,,"Frankenthal (Pfalz), kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,11,0000,,"Frankenthal (Pfalz), Stadt",,,,,,,,,,,,
60,61,07,3,11,0000,000,"Frankenthal (Pfalz), Stadt", 43.88, 48 762, 23 703, 25 059, 1 111,67227,"8,354282","49,535556",J16,Pfalz,01,dicht besiedelt
40,41,07,3,12,,,"Kaiserslautern, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,12,0000,,"Kaiserslautern, Stadt",,,,,,,,,,,,
60,61,07,3,12,0000,000,"Kaiserslautern, Stadt", 139.70, 100 030, 50 503, 49 527,  716,67657,"7,768864","49,445456",J16,Pfalz,01,dicht besiedelt
40,41,07,3,13,,,"Landau in der Pfalz, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,13,0000,,"Landau in der Pfalz, Stadt",,,,,,,,,,,,
60,61,07,3,13,0000,000,"Landau in der Pfalz, Stadt", 82.94, 46 881, 22 274, 24 607,  565,76829,"8,112414","49,196595",J16,Pfalz,02,mittlere Besiedlungsdichte
40,41,07,3,14,,,"Ludwigshafen am Rhein, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,14,0000,,"Ludwigshafen am Rhein, Stadt",,,,,,,,,,,,
60,61,07,3,14,0000,000,"Ludwigshafen am Rhein, Stadt", 77.43, 172 253, 86 486, 85 767, 2 225,67059,"8,447899","49,483235",J16,Pfalz,01,dicht besiedelt
40,41,07,3,15,,,"Mainz, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,15,0000,,"Mainz, Stadt",,,,,,,,,,,,
60,61,07,3,15,0000,000,"Mainz, Stadt", 97.73, 218 578, 106 387, 112 191, 2 237,55116,"8,271855","50,001959",J17,Rheinhessen,01,dicht besiedelt
40,41,07,3,16,,,"Neustadt an der Weinstraße, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,16,0000,,"Neustadt an der Weinstraße, Stadt",,,,,,,,,,,,
60,61,07,3,16,0000,000,"Neustadt an der Weinstraße, Stadt", 117.09, 53 264, 26 025, 27 239,  455,67433,"8,140755","49,351983",J16,Pfalz,02,mittlere Besiedlungsdichte
40,41,07,3,17,,,"Pirmasens, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,17,0000,,"Pirmasens, Stadt",,,,,,,,,,,,
60,61,07,3,17,0000,000,"Pirmasens, Stadt", 61.35, 40 231, 19 685, 20 546,  656,66953,"7,60822","49,19741",J16,Pfalz,02,mittlere Besiedlungsdichte
40,41,07,3,18,,,"Speyer, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,18,0000,,"Speyer, Stadt",,,,,,,,,,,,
60,61,07,3,18,0000,000,"Speyer, Stadt", 42.71, 50 561, 24 455, 26 106, 1 184,67346,"8,436572","49,316172",J16,Pfalz,01,dicht besiedelt
40,41,07,3,19,,,"Worms, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,19,0000,,"Worms, Stadt",,,,,,,,,,,,
60,61,07,3,19,0000,000,"Worms, Stadt", 108.73, 83 542, 41 238, 42 304,  768,67547,"8,361704","49,629828",J17,Rheinhessen,02,mittlere Besiedlungsdichte
40,41,07,3,20,,,"Zweibrücken, kreisfreie Stadt",,,,,,,,,,,,
50,50,07,3,20,0000,,"Zweibrücken, Stadt",,,,,,,,,,,,
60,61,07,3,20,0000,000,"Zweibrücken, Stadt", 70.64, 34 193, 16 943, 17 250,  484,66482,"7,363114","49,249189",J16,Pfalz,02,mittlere Besiedlungsdichte
40,44,07,3,31,,,Alzey-Worms,,,,,,,,,,,,
50,50,07,3,31,0003,,"Alzey, Stadt",,,,,,,,,,,,
60,63,07,3,31,0003,003,"Alzey, Stadt", 35.22, 18 627, 9 252, 9 375,  529,55232,"8,112469","49,745225",J17,Rheinhessen,02,mittlere Besiedlungsdichte
50,53,07,3,31,5001,,Alzey-Land,,,,,,,,,,,,
60,64,07,3,31,5001,001,Albig, 10.24, 1 606,  789,  817,  157,55234,"8,12235","49,773804",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,005,Bechenheim, 2.55,  425,  211,  214,  167,55234,"8,002618","49,729069",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,007,Bechtolsheim, 10.65, 1 728,  866,  862,  162,55234,"8,194786","49,804318",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5001,008,Bermersheim vor der Höhe, 2.87,  382,  185,  197,  133,55234,"8,098662","49,778293",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,010,Biebelnheim, 6.20,  659,  334,  325,  106,55234,"8,170386","49,796214",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5001,012,Bornheim, 4.45,  925,  517,  408,  208,55237,"8,063722","49,781158",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,014,Dintesheim, 1.96,  155,  77,  78,  79,55234,"8,143506","49,707617",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,020,Eppelsheim, 5.57, 1 198,  586,  612,  215,55234,"8,166162","49,705144",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,021,Erbes-Büdesheim, 10.16, 1 405,  683,  722,  138,55234,"8,032363","49,756689",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,022,Esselborn, 4.10,  374,  189,  185,  91,55234,"8,118915","49,714648",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,024,Flomborn, 7.94, 1 070,  548,  522,  135,55234,"8,151622","49,69181",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,025,Flonheim, 14.95, 2 705, 1 343, 1 362,  181,55237,"8,036795","49,785707",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,026,Framersheim, 9.31, 1 559,  783,  776,  167,55234,"8,174174","49,758838",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,027,Freimersheim, 6.41,  726,  378,  348,  113,55234,"8,088388","49,708089",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,031,Gau-Heppenheim, 5.53,  517,  254,  263,  93,55234,"8,173988","49,741867",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,032,Gau-Odernheim, 18.27, 3 867, 1 908, 1 959,  212,55239,"8,193147","49,784204",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5001,042,Kettenheim, 3.47,  323,  169,  154,  93,55234,"8,114743","49,721185",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,043,Lonsheim, 4.56,  571,  288,  283,  125,55237,"8,077502","49,779175",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,044,Mauchenheim, 6.87,  960,  458,  502,  140,67294,"8,046435","49,717387",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,050,Nack, 5.56,  610,  297,  313,  110,55234,"8,002122","49,746998",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,051,Nieder-Wiesen, 4.89,  625,  292,  333,  128,55234,"7,977195","49,730045",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,052,Ober-Flörsheim, 10.24, 1 248,  620,  628,  122,55234,"8,155056","49,683754",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,053,Offenheim, 13.86,  662,  339,  323,  48,55234,"8,031502","49,725483",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5001,067,Wahlheim, 3.26,  576,  288,  288,  177,55234,"8,105047","49,717146",J17,Rheinhessen,03,gering besiedelt
50,53,07,3,31,5002,,Eich,,,,,,,,,,,,
60,64,07,3,31,5002,002,Alsheim, 15.54, 2 802, 1 363, 1 439,  180,67577,"8,341322","49,767929",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5002,018,Eich, 21.02, 3 691, 1 816, 1 875,  176,67575,"8,399672","49,749961",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5002,034,Gimbsheim, 17.62, 3 023, 1 547, 1 476,  172,67578,"8,375592","49,779088",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5002,038,Hamm am Rhein, 7.89, 2 028, 1 034,  994,  257,67580,"8,433477","49,733391",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5002,045,Mettenheim, 6.41, 1 659,  808,  851,  259,67582,"8,326279","49,740082",J17,Rheinhessen,03,gering besiedelt
50,53,07,3,31,5003,,Monsheim,,,,,,,,,,,,
60,64,07,3,31,5003,023,Flörsheim-Dalsheim, 12.71, 3 067, 1 474, 1 593,  241,67592,"8,211124","49,651778",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5003,041,Hohen-Sülzen, 3.78,  725,  356,  369,  192,67591,"8,226648","49,619342",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5003,046,Mölsheim, 4.62,  571,  281,  290,  124,67591,"8,170733","49,647101",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5003,047,Mörstadt, 5.62,  993,  514,  479,  177,67591,"8,254616","49,661712",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5003,048,Monsheim, 9.61, 2 575, 1 240, 1 335,  268,67590,"8,210623","49,635629",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5003,054,Offstein, 5.64, 1 876,  942,  934,  333,67591,"8,237635","49,605463",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5003,066,Wachenheim, 3.55,  686,  342,  344,  193,67591,"8,166655","49,636666",J17,Rheinhessen,03,gering besiedelt
50,53,07,3,31,5005,,Wöllstein,,,,,,,,,,,,
60,64,07,3,31,5005,017,Eckelsheim, 4.92,  391,  191,  200,  79,55599,"7,983959","49,794712",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5005,030,Gau-Bickelheim, 7.99, 2 136, 1 072, 1 064,  267,55599,"8,020222","49,835596",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5005,035,Gumbsheim, 3.34,  612,  304,  308,  183,55597,"7,986293","49,811876",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5005,060,Siefersheim, 6.28, 1 233,  594,  639,  196,55599,"7,957191","49,796519",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5005,062,Stein-Bockenheim, 5.55,  652,  304,  348,  117,55599,"7,956071","49,774295",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5005,070,Wendelsheim, 12.56, 1 405,  704,  701,  112,55234,"7,996509","49,767363",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5005,072,Wöllstein, 12.00, 4 559, 2 355, 2 204,  380,55597,"7,958787","49,813506",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5005,075,Wonsheim, 8.78,  916,  463,  453,  104,55597,"7,963894","49,782176",J17,Rheinhessen,02,mittlere Besiedlungsdichte
50,53,07,3,31,5006,,Wörrstadt,,,,,,,,,,,,
60,64,07,3,31,5006,004,Armsheim, 10.05, 2 495, 1 249, 1 246,  248,55288,"8,056736","49,808643",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,019,Ensheim, 3.93,  471,  243,  228,  120,55232,"8,116022","49,806914",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,029,Gabsheim, 8.10,  733,  363,  370,  90,55288,"8,174974","49,827822",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,033,Gau-Weinheim, 3.91,  605,  315,  290,  155,55578,"8,04777","49,846756",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,056,Partenheim, 8.41, 1 595,  813,  782,  190,55288,"8,077527","49,882449",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,058,Saulheim, 18.94, 8 062, 3 931, 4 131,  426,55291,"8,14903","49,876373",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5006,059,Schornsheim, 8.91, 1 617,  801,  816,  181,55288,"8,174349","49,846568",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,061,Spiesheim, 7.31,  953,  468,  485,  130,55288,"8,127948","49,809846",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,063,Sulzheim, 6.07, 1 149,  582,  567,  189,55286,"8,092437","49,844475",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5006,064,Udenheim, 7.97, 1 330,  664,  666,  167,55288,"8,171921","49,864584",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5006,065,Vendersheim, 4.17,  560,  269,  291,  134,55578,"8,066819","49,866596",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5006,068,Wallertheim, 8.10, 1 717,  857,  860,  212,55578,"8,05127","49,835395",J17,Rheinhessen,03,gering besiedelt
60,63,07,3,31,5006,073,"Wörrstadt, Stadt", 16.75, 7 968, 3 956, 4 012,  476,55286,"8,11667","49,838016",J17,Rheinhessen,02,mittlere Besiedlungsdichte
50,53,07,3,31,5007,,Wonnegau,,,,,,,,,,,,
60,64,07,3,31,5007,006,Bechtheim, 13.34, 1 751,  887,  864,  131,67595,"8,293205","49,727031",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,009,Bermersheim, 2.32,  338,  169,  169,  146,67593,"8,223253","49,681724",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,011,Hochborn, 3.56,  433,  212,  221,  122,55234,"8,200787","49,724196",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,015,Dittelsheim-Heßloch, 13.83, 2 159, 1 102, 1 057,  156,67596,"8,245647","49,741199",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,028,Frettenheim, 2.74,  316,  161,  155,  115,67596,"8,243184","49,760106",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,036,Gundersheim, 8.63, 1 553,  789,  764,  180,67598,"8,203102","49,696322",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,037,Gundheim, 4.61,  904,  424,  480,  196,67599,"8,237388","49,675599",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,039,Hangen-Weisheim, 4.60,  443,  218,  225,  96,55234,"8,183478","49,710099",J17,Rheinhessen,03,gering besiedelt
60,64,07,3,31,5007,049,Monzernheim, 3.95,  561,  284,  277,  142,55234,"8,227847","49,72214",J17,Rheinhessen,03,gering besiedelt
60,63,07,3,31,5007,055,"Osthofen, Stadt", 18.63, 9 521, 4 698, 4 823,  511,67574,"8,322551","49,703765",J17,Rheinhessen,02,mittlere Besiedlungsdichte
60,64,07,3,31,5007,071,Westhofen, 14.73, 3 350, 1 669, 1 681,  227,67593,"8,246372","49,704202",J17,Rheinhessen,03,gering besiedelt
40,44,07,3,32,,,Bad Dürkheim,,,,,,,,,,,,
50,50,07,3,32,0002,,"Bad Dürkheim, Stadt",,,,,,,,,,,,
60,63,07,3,32,0002,002,"Bad Dürkheim, Stadt", 102.55, 18 575, 8 733, 9 842,  181,67098,"8,169191","49,460397",J16,Pfalz,02,mittlere Besiedlungsdichte
50,50,07,3,32,0024,,"Grünstadt, Stadt",,,,,,,,,,,,
60,63,07,3,32,0024,024,"Grünstadt, Stadt", 18.09, 13 504, 6 602, 6 902,  746,67269,"8,162374","49,564892",J16,Pfalz,02,mittlere Besiedlungsdichte
50,50,07,3,32,0025,,Haßloch,,,,,,,,,,,,
60,64,07,3,32,0025,025,Haßloch, 39.95, 20 234, 9 901, 10 333,  506,67454,"8,255791","49,363164",J16,Pfalz,02,mittlere Besiedlungsdichte
50,53,07,3,32,5001,,Deidesheim,,,,,,,,,,,,
60,63,07,3,32,5001,009,"Deidesheim, Stadt", 26.54, 3 705, 1 782, 1 923,  140,67146,"8,186692","49,409358",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5001,017,Forst an der Weinstraße, 3.59,  775,  381,  394,  216,67147,"8,188905","49,426125",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5001,035,Meckenheim, 15.05, 3 393, 1 665, 1 728,  225,67149,"8,238815","49,404701",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5001,039,Niederkirchen bei Deidesheim, 3.78, 2 385, 1 195, 1 190,  631,67150,"8,211501","49,413509",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5001,043,Ruppertsberg, 8.06, 1 447,  720,  727,  180,67152,"8,197281","49,399386",J16,Pfalz,02,mittlere Besiedlungsdichte
50,53,07,3,32,5002,,Freinsheim,,,,,,,,,,,,
60,64,07,3,32,5002,005,Bobenheim am Berg, 6.34,  839,  423,  416,  132,67273,"8,152156","49,524001",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5002,008,Dackenheim, 3.32,  431,  228,  203,  130,67273,"8,185566","49,521316",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5002,015,Erpolzheim, 3.60, 1 333,  644,  689,  370,67167,"8,225515","49,489142",J16,Pfalz,02,mittlere Besiedlungsdichte
60,63,07,3,32,5002,019,"Freinsheim, Stadt", 13.59, 4 884, 2 338, 2 546,  359,67251,"8,21286","49,507066",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5002,026,Herxheim am Berg, 4.35,  704,  354,  350,  162,67273,"8,17949","49,509464",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5002,028,Kallstadt, 6.57, 1 227,  612,  615,  187,67251,"8,175079","49,4913",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5002,049,Weisenheim am Berg, 9.21, 1 699,  828,  871,  184,67273,"8,154044","49,513132",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5002,050,Weisenheim am Sand, 13.73, 4 286, 2 071, 2 215,  312,67256,"8,247606","49,516774",J16,Pfalz,03,gering besiedelt
50,53,07,3,32,5005,,Lambrecht (Pfalz),,,,,,,,,,,,
60,64,07,3,32,5005,014,Elmstein, 75.63, 2 400, 1 196, 1 204,  32,67471,"7,935266","49,352193",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5005,016,Esthal, 15.50, 1 310,  658,  652,  85,67466,"7,985522","49,377306",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5005,018,Frankeneck, 4.76,  816,  412,  404,  171,67468,"8,052302","49,376384",J16,Pfalz,03,gering besiedelt
60,63,07,3,32,5005,032,"Lambrecht (Pfalz), Stadt", 8.32, 4 050, 1 976, 2 074,  487,67466,"8,070859","49,372252",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5005,034,Lindenberg, 3.79, 1 058,  527,  531,  279,67473,"8,096909","49,381314",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5005,037,Neidenfels, 6.64,  767,  371,  396,  116,67468,"8,046029","49,388533",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5005,048,Weidenthal, 14.48, 1 722,  837,  885,  119,67475,"7,988018","49,422071",J16,Pfalz,03,gering besiedelt
50,53,07,3,32,5006,,Wachenheim an der Weinstraße,,,,,,,,,,,,
60,64,07,3,32,5006,013,Ellerstadt, 6.34, 2 388, 1 174, 1 214,  377,67158,"8,258852","49,461405",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5006,020,Friedelsheim, 4.16, 1 446,  716,  730,  348,67159,"8,22256","49,447276",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5006,022,Gönnheim, 6.54, 1 574,  755,  819,  241,67161,"8,237788","49,448987",J16,Pfalz,02,mittlere Besiedlungsdichte
60,63,07,3,32,5006,046,"Wachenheim an der Weinstraße, Stadt", 24.97, 4 592, 2 236, 2 356,  184,67157,"8,180798","49,439981",J16,Pfalz,02,mittlere Besiedlungsdichte
50,53,07,3,32,5007,,Leiningerland,,,,,,,,,,,,
60,64,07,3,32,5007,001,Altleiningen, 11.47, 1 731,  861,  870,  151,67269,"8,074275","49,508098",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,003,Battenberg (Pfalz), 5.45,  395,  193,  202,  72,67271,"8,138375","49,532039",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,004,Bissersheim, 2.57,  454,  224,  230,  177,67281,"8,203761","49,536556",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,006,Bockenheim an der Weinstraße, 11.24, 2 194, 1 088, 1 106,  195,67278,"8,181535","49,606505",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,007,Carlsberg, 7.03, 3 454, 1 742, 1 712,  491,67316,"8,038629","49,505112",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,010,Dirmstein, 14.67, 3 056, 1 505, 1 551,  208,67246,"8,249704","49,56387",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,012,Ebertsheim, 5.29, 1 261,  646,  615,  238,67280,"8,10893","49,56781",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,021,Gerolsheim, 4.81, 1 750,  857,  893,  364,67229,"8,262651","49,547125",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,023,Großkarlbach, 5.26, 1 165,  561,  604,  221,67229,"8,223336","49,538761",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,027,Hettenleidelheim, 5.08, 3 073, 1 522, 1 551,  605,67310,"8,069795","49,534527",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,029,Kindenheim, 8.96,  994,  507,  487,  111,67271,"8,161415","49,610384",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,030,Kirchheim an der Weinstraße, 8.98, 1 919,  965,  954,  214,67281,"8,180509","49,538079",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,031,Kleinkarlbach, 2.69,  835,  423,  412,  310,67271,"8,154192","49,540002",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,033,Laumersheim, 4.86,  907,  452,  455,  187,67229,"8,233583","49,55425",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,036,Mertesheim, 2.20,  402,  211,  191,  183,67271,"8,132155","49,571468",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,038,Neuleiningen, 9.06,  776,  386,  390,  86,67271,"8,139768","49,542779",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,040,Obersülzen, 3.52,  712,  368,  344,  202,67271,"8,21131","49,5684",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,041,Obrigheim (Pfalz), 10.81, 2 806, 1 389, 1 417,  260,67283,"8,20564","49,59282",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,042,Quirnheim, 4.45,  776,  402,  374,  174,67280,"8,126275","49,584989",J16,Pfalz,03,gering besiedelt
60,64,07,3,32,5007,044,Tiefenthal, 4.21,  844,  418,  426,  200,67311,"8,105347","49,539877",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,32,5007,047,Wattenheim, 12.55, 1 623,  816,  807,  129,67269,"8,065582","49,522923",J16,Pfalz,02,mittlere Besiedlungsdichte
40,44,07,3,33,,,Donnersbergkreis,,,,,,,,,,,,
50,53,07,3,33,5002,,Eisenberg (Pfalz),,,,,,,,,,,,
60,63,07,3,33,5002,019,"Eisenberg (Pfalz), Stadt", 18.75, 9 316, 4 663, 4 653,  497,67304,"8,07207","49,557834",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,33,5002,038,Kerzenheim, 17.89, 2 078, 1 042, 1 036,  116,67304,"8,060919","49,576262",J16,Pfalz,02,mittlere Besiedlungsdichte
60,64,07,3,33,5002,060,Ramsen, 27.06, 1 834,  896,  938,  68,67305,"8,011621","49,537284",J16,Pfalz,03,gering besiedelt
50,53,07,3,33,5003,,Göllheim,,,,,,,,,,,,
60,64,07,3,33,5003,001,Albisheim (Pfrimm), 10.74, 1 779,  857,  922,  166,67308,"8,095715","49,649493",J16,Pfalz,03,gering besiedelt
